respondent_id,xyz_vaccine,seasonal_vaccine
26818,0.05270284797356688,0.24160923392049058
26819,0.40365761484269874,0.3022516403441935
26820,0.08259333363324972,0.29814158529884177
26821,0.051658387779355996,0.31589761763049057
26822,0.18602460414159663,0.38717024904591524
26823,0.43644165227249515,0.26096213903272036
26824,0.0739183053262037,0.514511437503414
26825,0.4308725434467449,0.5520980945048214
26826,0.08468860300724329,0.7667735585071731
26827,0.09813834627698514,0.2402485753396398
26828,0.17985904990885207,0.8172383258965881
26829,0.3789077689447202,0.5758387939603379
26830,0.0300813674633829,0.5501063752915036
26831,0.11078836117759908,0.5833179081360009
26832,0.2343932337593966,0.38083814754563367
26833,0.006024896227832071,0.5598520301323493
26834,0.14817842297881723,0.6473609634702719
26835,0.3612096151679848,0.7874208925147678
26836,0.08783449732949962,0.32632845564719964
26837,0.1669803909311027,0.28547884234124093
26838,0.10773809549928269,0.5755624598358291
26839,0.1281909242055857,0.5157904664215938
26840,0.19778014743196984,0.31849369096924496
26841,0.48218016509815403,0.7637437186844198
26842,0.053652036294506884,0.21290923037689308
26843,0.05981635098122958,0.10480582368526828
26844,0.03230790966500162,0.6682318522816272
26845,0.11065756939665466,0.4414763179403705
26846,0.03210462278739631,0.7355816193385469
26847,0.23507129200007248,0.10559613428305561
26848,0.03557914598413571,0.4975544334031364
26849,0.1619222803942534,0.6776912258205774
26850,0.4986671805146134,0.5027571934291042
26851,0.07000876164537269,0.14521598018781273
26852,0.11481609324580272,0.21460680056959552
26853,0.32927219748962244,0.4590795321690859
26854,0.04030854233143095,0.06291122199091209
26855,0.6238459101929905,0.7308190499094412
26856,0.08463624820119596,0.04862259225271603
26857,0.29394351826627413,0.26142292942288786
26858,0.07680759468656981,0.2694265461706968
26859,0.11360850516724895,0.2548214856837953
26860,0.2990512618307888,0.306740170983653
26861,0.06288239166130076,0.2706724605383679
26862,0.109747984076132,0.3115309898681604
26863,0.11461341841219536,0.31786842747513
26864,0.4537427847194424,0.6384214216610615
26865,0.026902169129951213,0.11246633828835846
26866,0.22725491590346505,0.746492739321059
26867,0.08736963557911115,0.11777882827645383
26868,0.3900756659439366,0.6517365766482072
26869,0.08926888366582994,0.5139831259585316
26870,0.26466126996967415,0.5082543906507915
26871,0.10190342283232592,0.19899756554196674
26872,0.056464542388428365,0.137288353835991
26873,0.21657135192041524,0.8617247381199978
26874,0.0700542592484677,0.18137827756460076
26875,0.3872635045429226,0.7853892729986093
26876,0.057526481245343916,0.04827627376806746
26877,0.0528026740490215,0.06260319052108078
26878,0.2827414428750366,0.6795966569601835
26879,0.03776224629145427,0.20461651366576947
26880,0.06081395390464778,0.4014686348599247
26881,0.059560195950786037,0.4774753804525855
26882,0.025638929763188347,0.15027926496550087
26883,0.10239000817920368,0.5940640049443582
26884,0.06351334038924139,0.2153082528247148
26885,0.08456626826769122,0.6972584595433398
26886,0.06201587599549715,0.8417334349943167
26887,0.6013777223900275,0.8345560163032196
26888,0.8336911474018801,0.7535008123851975
26889,0.08923457034621722,0.2149466646250346
26890,0.0595266313968573,0.3065224078162162
26891,0.2156507930879864,0.21344961897996237
26892,0.062205487661831114,0.4181600733853975
26893,0.04830850177630037,0.17513234935262606
26894,0.18322802519635967,0.3521145623457272
26895,0.07248749265234361,0.7605219634559733
26896,0.09335790580944259,0.15496967068042855
26897,0.09517462168380683,0.7581054970293496
26898,0.13915964771869566,0.24710797109764104
26899,0.14151188329433403,0.16326324220348246
26900,0.1349740676460942,0.2618096394872141
26901,0.01177750698692921,0.45814999175958737
26902,0.22208987757685025,0.8124571214409084
26903,0.18076100099743253,0.24235937923555242
26904,0.04515457132907634,0.6425065041676583
26905,0.15877750279551475,0.6577566564443968
26906,0.061984004651386496,0.3535724665828662
26907,0.03359521869493186,0.4279069186898347
26908,0.1898749579424286,0.8307953234023527
26909,0.1297395487884436,0.27031417324793144
26910,0.045911351641793385,0.165002392816134
26911,0.07144707209910506,0.15755541263472422
26912,0.44481500950768815,0.8220472244954645
26913,0.8189831257662238,0.5614504002067767
26914,0.19357785315267043,0.29925968263891944
26915,0.2295695192244738,0.47571317146127107
26916,0.07686562729207315,0.30464694630300243
26917,0.03642765792572134,0.07654373625464574
26918,0.4621263144653717,0.7585753529667051
26919,0.12234242241018968,0.5152244657258592
26920,0.04872484685857205,0.370441505629939
26921,0.1025824562589711,0.5804713839353338
26922,0.14868171746666817,0.41857527213596896
26923,0.10701310146497743,0.5040654901707942
26924,0.3717579617967206,0.6731632517018455
26925,0.04325910742905304,0.3175435044505224
26926,0.8260066709086492,0.2894985887218535
26927,0.1218954675191616,0.37809593048938817
26928,0.2376802892477752,0.342651663174409
26929,0.046536991294270226,0.15814261196097554
26930,0.7718688267463945,0.7923767245123483
26931,0.10322464748511079,0.5136735746249783
26932,0.08152951789569436,0.6222783775697424
26933,0.09657076277639828,0.3794270320542794
26934,0.2869695559982421,0.5320169118234542
26935,0.09717228907574918,0.39240694124969966
26936,0.5180544423124278,0.5308052557596353
26937,0.1582769249629742,0.5728352961172886
26938,0.06264697548635874,0.0427496191969586
26939,0.05101001355878731,0.06260898281201155
26940,0.08529263684998734,0.14221669765592024
26941,0.02738870981633618,0.42689488941846926
26942,0.6723293294538816,0.6005746690528557
26943,0.41278754298464254,0.3517900086453028
26944,0.07411102561277438,0.3274302027241488
26945,0.13087297937472342,0.6652427001610671
26946,0.18543113554538923,0.49327440204835127
26947,0.08709647211496369,0.4533385907192013
26948,0.01848265232316873,0.16861156777015301
26949,0.03311834030850743,0.20098516770551783
26950,0.14937144421475165,0.37876366143499507
26951,0.0722632525579596,0.523739976563236
26952,0.5909511402437987,0.7044828138012328
26953,0.5094785122075862,0.9037363982651115
26954,0.030988065636106978,0.1025342310571929
26955,0.11959943761738183,0.5341058587968653
26956,0.07777870028724465,0.22661312661592864
26957,0.07056427732597594,0.7806002161604627
26958,0.2954735984615595,0.5246128476211183
26959,0.021716746862542893,0.1347964081187365
26960,0.019472754682990364,0.10043380523192963
26961,0.10991747228629128,0.5860325745245875
26962,0.2384702851760368,0.733784050732301
26963,0.11584893164923671,0.18862006696229733
26964,0.07863336406761313,0.18398614771397828
26965,0.7827107552547374,0.9157767911903324
26966,0.05486950913005403,0.1868689017572948
26967,0.1379482715414188,0.46112681005470946
26968,0.026672960326011384,0.5196156217660036
26969,0.04680360196077609,0.23374736930935713
26970,0.3443009071157915,0.3667071611601573
26971,0.06629749779581859,0.297169521884721
26972,0.016109322843470067,0.02513478592552574
26973,0.04947702100770425,0.11034733234794993
26974,0.07331390667419632,0.3876743041441334
26975,0.04168206863678975,0.49083680657895706
26976,0.8908351837420395,0.32627122214832655
26977,0.06036670168934696,0.5065817946700014
26978,0.05500491674083004,0.5885192311811084
26979,0.195669133301797,0.3841808726787399
26980,0.10279915637259877,0.435630441050469
26981,0.01882415378105087,0.11738944816270012
26982,0.5771559639324189,0.47736660798644404
26983,0.07497822709846627,0.49809538039512086
26984,0.13845583818803633,0.1766418359456507
26985,0.03338929371544548,0.24374207175637977
26986,0.11136665423605445,0.46309311930479397
26987,0.06626185755634616,0.2355408473563584
26988,0.03585882721419327,0.25340826635824165
26989,0.25086099167032605,0.7424363037200964
26990,0.022380939400208095,0.294594889114333
26991,0.30022505624315804,0.19688952477862326
26992,0.34598888545465517,0.34837485065178
26993,0.10653917988716462,0.6992342488049446
26994,0.03601100158928929,0.11881940479868121
26995,0.1806205420361682,0.6259746183669997
26996,0.267142139102337,0.15178169776127198
26997,0.04073416590352482,0.2073304315691597
26998,0.06097334274370881,0.12473603581438032
26999,0.4130396684560224,0.27082662039070654
27000,0.06937929445986632,0.4597450879677138
27001,0.08241492825569259,0.6557532539902956
27002,0.03774076741211776,0.3187304513265905
27003,0.06121320099031565,0.3257942201001731
27004,0.1071665437799256,0.18106849230159558
27005,0.2826577539785412,0.4494491526708842
27006,0.7208160934745179,0.8563270279344694
27007,0.02264639425339207,0.08191771169192537
27008,0.07847446059235268,0.12159057821856091
27009,0.05194899462572224,0.36068442799265
27010,0.06981405793173638,0.13467249182095192
27011,0.1327671218875202,0.2494756524493072
27012,0.28560075050657296,0.3576975960812589
27013,0.0771423578218606,0.4247223730426104
27014,0.04445972928060566,0.22909817415021938
27015,0.07647905913184562,0.14313815147009154
27016,0.07515985301319071,0.34545648822177205
27017,0.38869801502970486,0.7183381866692002
27018,0.10603870153999294,0.285575397356825
27019,0.8220570704541944,0.8725344560264022
27020,0.4266894794052849,0.23172538017787223
27021,0.2382287174257988,0.5569533577103802
27022,0.08443136168650399,0.3266249385558662
27023,0.3227868885664425,0.2979869930452727
27024,0.13882902992345703,0.4960840601408885
27025,0.14211609360056524,0.0599703261674446
27026,0.10841289208750968,0.6872821354331251
27027,0.08163469509082945,0.6825068321581931
27028,0.21938136411938733,0.8975263036438335
27029,0.10730273151650878,0.20693412498856364
27030,0.13077579017232185,0.27372108863444095
27031,0.2043162807848246,0.4229828487721322
27032,0.09595439041818456,0.36124674859612554
27033,0.1724635306833437,0.6620910161162042
27034,0.02312908847080294,0.2482618406656343
27035,0.12482747878567675,0.30003423034980675
27036,0.1311855300393339,0.6182636736904621
27037,0.6728251811335053,0.4908421247278214
27038,0.13543400650529833,0.15785664590935858
27039,0.4862332888012733,0.6978655185635926
27040,0.1514999237570174,0.11403549281133506
27041,0.14111272665807248,0.6316697650403535
27042,0.2927465889756219,0.5622818354818301
27043,0.6045939914325205,0.5598560827762004
27044,0.02520706686029546,0.2126005319385444
27045,0.12081244947211144,0.5551053281735433
27046,0.0769963954749586,0.20057781662452365
27047,0.6810070280540038,0.24613175716262628
27048,0.15609164254671326,0.42438465283552224
27049,0.11743846810501564,0.5442802150953363
27050,0.03440408478598715,0.5781581709680761
27051,0.12386846155697308,0.3719482870056035
27052,0.12001184280959781,0.3823411067986147
27053,0.8827372226349036,0.9332070097361628
27054,0.05559349073659605,0.23109575695802573
27055,0.10378483969437864,0.421828636522855
27056,0.026342502750431238,0.1895617955376775
27057,0.04607034820977894,0.12152943633096094
27058,0.7922448197805716,0.8600539327929487
27059,0.04191514533355958,0.38295008297188027
27060,0.03336341976127946,0.48933863272634115
27061,0.1185531489082392,0.642570174729433
27062,0.21162813186476748,0.2186441223345971
27063,0.19112348706013343,0.40438126995964596
27064,0.13190673630910923,0.44321777907719584
27065,0.04822620650887629,0.2819431489281247
27066,0.06067209271258263,0.309841958999432
27067,0.17019563655919856,0.42503716877496506
27068,0.7665238144002983,0.5716871093774968
27069,0.401202532322884,0.8415347541185169
27070,0.0781976760851486,0.14248165224353856
27071,0.1248382205268827,0.11993190740843693
27072,0.33472767606291154,0.416364837525917
27073,0.03342188794127153,0.606151180965378
27074,0.027106180650634984,0.30177112558977764
27075,0.6670372808842964,0.5905055119696184
27076,0.38983171481586276,0.46674074216282635
27077,0.04028297951200285,0.22910613275258246
27078,0.1617475136236147,0.6374547112974257
27079,0.18881580845090942,0.6774916224326089
27080,0.05556486554544762,0.35316471309187497
27081,0.05897727700026667,0.39267407585185976
27082,0.10943125731581056,0.23178228345159316
27083,0.08824833937424202,0.22196955179076974
27084,0.5017572459715606,0.49701308985392384
27085,0.11403444214285453,0.05835765860588944
27086,0.10684309434169607,0.21485015048892692
27087,0.1462244406095507,0.43228077694590605
27088,0.5244225009715953,0.8335270268123799
27089,0.27564705477022333,0.5397917672647586
27090,0.059765572787134756,0.26722863737277575
27091,0.5798688362562803,0.0829913254404842
27092,0.07514569199718255,0.2850472315716323
27093,0.1914380710944155,0.28051733897389947
27094,0.05082285891242666,0.30864152200200773
27095,0.05349699072408967,0.6982685864515426
27096,0.03654037500060288,0.31223474494640013
27097,0.5199590859978679,0.2564433368206976
27098,0.7311879073648739,0.8485884168367162
27099,0.0751928271679168,0.4955994979381271
27100,0.04524624911956416,0.35204747828559285
27101,0.03609492373385675,0.7527780124726879
27102,0.17807166553943574,0.4660661257055348
27103,0.029045653044826782,0.4621666825504158
27104,0.2276492729059734,0.5569321701568639
27105,0.10338588416361057,0.46911216133508427
27106,0.2919601696015973,0.6586649320754632
27107,0.35662178017133395,0.39027748514291805
27108,0.14743501632157513,0.3844858663873423
27109,0.10181769412699761,0.4139989592451347
27110,0.10935814996284458,0.6357701091674469
27111,0.03233495018965932,0.2764128583674343
27112,0.35245994163212263,0.2753031761203594
27113,0.11120545436444701,0.3131617871323507
27114,0.15114912215926374,0.22833018723183124
27115,0.5335389189705666,0.6015723397780786
27116,0.2164401931726956,0.7711769731571368
27117,0.09477901726544892,0.15604025260641946
27118,0.12879682961097652,0.5671703790945147
27119,0.059043987955099506,0.4095223571412038
27120,0.1882345357685824,0.7848253140054793
27121,0.03759830673147484,0.7515967679519611
27122,0.030943490613941697,0.18506176107533895
27123,0.03519272578452122,0.03523169835102397
27124,0.034836293088687846,0.05472628626255054
27125,0.07086645508998743,0.33932991392786555
27126,0.3891912247067665,0.2159061721708969
27127,0.04583823046838682,0.19089935419876577
27128,0.06797571939616696,0.532894759737792
27129,0.47906815688611704,0.3705289039950508
27130,0.2013745540267462,0.3391940707566746
27131,0.05596095851086443,0.09905506650636434
27132,0.39668418035417896,0.7964055085450888
27133,0.07459591954770274,0.6092631777898122
27134,0.457396535607941,0.6720692057354407
27135,0.09387722628197147,0.3939981011248816
27136,0.04593602457033439,0.5380874870509026
27137,0.03253167651110939,0.22615203476843904
27138,0.14027843816027036,0.6073553929747059
27139,0.06966468924687891,0.136928133452598
27140,0.6536893215927693,0.5873942393826208
27141,0.6736779977573203,0.6660449178047545
27142,0.036605688713106856,0.2785791472810897
27143,0.2840529177975446,0.38945615920552257
27144,0.08405668049442382,0.13320387311781728
27145,0.34194428193773346,0.33154733918529244
27146,0.13029515297937905,0.8946840293027338
27147,0.057675933870404435,0.36586598274617693
27148,0.3042140820519103,0.4442459700641674
27149,0.1787851515123464,0.27863009824461316
27150,0.38563792646477363,0.8519396128551933
27151,0.16022223752396197,0.7288315507979499
27152,0.09783181090937357,0.38484649584384706
27153,0.14106912017575438,0.657080147844073
27154,0.7485136969499743,0.8814333639664125
27155,0.09969739553373422,0.4814207173911237
27156,0.01554948932075702,0.5873028976888705
27157,0.018090515077610305,0.3291245656091088
27158,0.07871077558896668,0.443293847816246
27159,0.03214624770399326,0.11959207125970618
27160,0.27542060064441204,0.1761923349881968
27161,0.1802534742163605,0.3766393221613169
27162,0.20685084736883988,0.7581809619049886
27163,0.5808654482210232,0.28331358608412116
27164,0.2116797491771539,0.3658791261831734
27165,0.527583492138348,0.3240009141738776
27166,0.18171937650396883,0.08018714988907709
27167,0.12120784468817268,0.3422279505151033
27168,0.06990677121821509,0.33184366904218104
27169,0.5610446265345329,0.5215852961494204
27170,0.16614400951446653,0.7188408438899433
27171,0.0455631971748001,0.27148311594941593
27172,0.21482216346692104,0.8014939068340798
27173,0.23848229322235,0.4073533452613184
27174,0.05717701736059341,0.08944779727589812
27175,0.042949255037192414,0.08473984903005381
27176,0.3423245218225139,0.7737845721526598
27177,0.759545695937473,0.8425186051342386
27178,0.14713206682974928,0.5612342544402042
27179,0.14078177716808846,0.27110026787216257
27180,0.20714054375068763,0.20480240389549623
27181,0.05290946089645071,0.5935365541176618
27182,0.6434988776362707,0.8947058169156117
27183,0.036206622392931126,0.5763163364122903
27184,0.05314325056591721,0.5815864459487378
27185,0.4656088542898231,0.40014554995079704
27186,0.12913674392898264,0.5039852027896248
27187,0.08900038625012595,0.07827290211053885
27188,0.10099531674981609,0.388958265015614
27189,0.07365310689277606,0.5207907499313359
27190,0.3511640763266157,0.24093841955297401
27191,0.2941006405756677,0.8867868270691334
27192,0.4516272688441935,0.6762149691317992
27193,0.024200911459573825,0.42811143694735093
27194,0.08475948809610599,0.3257249763538744
27195,0.06927468971849585,0.21113568710303376
27196,0.21357452680991904,0.27123336323373654
27197,0.15225919622268183,0.4819468312427641
27198,0.8934492021769209,0.9236824404825104
27199,0.022887673713398816,0.4123353509297965
27200,0.31788617342607317,0.5074462468759771
27201,0.7683321774201284,0.8445788539259304
27202,0.26745200575748557,0.11984354693399746
27203,0.07005885042099087,0.2933703001446236
27204,0.046648407366046064,0.2620192657764655
27205,0.11214495212614763,0.3687621600846967
27206,0.09856256857591537,0.07156196189355259
27207,0.10242669258857377,0.1650755013791739
27208,0.5556147084966483,0.8460398776195038
27209,0.23766775607397567,0.23123968160051073
27210,0.20710269028253042,0.38917920696984803
27211,0.10154125214188137,0.1598926657909208
27212,0.4370062733314047,0.8109697253003068
27213,0.5076920430182457,0.3487512428137565
27214,0.05197191896859282,0.23052493234680269
27215,0.13354132548230707,0.43172757226404884
27216,0.059935324216738944,0.8585930472921257
27217,0.10293038532559579,0.258040742692654
27218,0.5332928385281366,0.8570041756928186
27219,0.402368502251805,0.46508114907335557
27220,0.11864313329769471,0.33090429395631554
27221,0.07808755806484771,0.4712606983091856
27222,0.1863747074749685,0.35128818052380684
27223,0.10118515726821185,0.4286701835337721
27224,0.16596748670530853,0.5025627502904166
27225,0.18232733462626138,0.1718612673567758
27226,0.037003393609763784,0.24057442971246557
27227,0.0792050924084668,0.34371381755572034
27228,0.44074931860439526,0.8394172534453125
27229,0.5141945365696932,0.6632166762849374
27230,0.27326660281939125,0.8265285023927492
27231,0.23844703766015707,0.5049832137405381
27232,0.1252412389671729,0.44801775457248655
27233,0.3110054265330852,0.0799994314448678
27234,0.05109474485055941,0.073427565208478
27235,0.748700071647476,0.6515299230532012
27236,0.1291358554901203,0.6960246987063704
27237,0.15843809869633263,0.1874573782285203
27238,0.09966995694849978,0.5900972038928647
27239,0.23891213090256902,0.10438870105296047
27240,0.05034724361654497,0.33339823674755775
27241,0.14173156837810819,0.3628036801460429
27242,0.10969211654486852,0.29147484361835857
27243,0.05197826185494266,0.05877231833553096
27244,0.06472270145892377,0.10782906686205676
27245,0.11985765214021578,0.389423571146856
27246,0.8135947082135466,0.7994599218001059
27247,0.2370320481816956,0.8093157728061574
27248,0.14081743771733957,0.5789450906950023
27249,0.0423740191059765,0.5090680280970702
27250,0.14389337181242268,0.3587942737224089
27251,0.05373521188123682,0.4181100945589053
27252,0.47523686603124937,0.5086589210116116
27253,0.16254094081512496,0.8701821762386631
27254,0.7571337312245838,0.8208921042402612
27255,0.11379338801525295,0.285647451513315
27256,0.6538846624789333,0.9296597551281546
27257,0.44778799415855225,0.4535194123079173
27258,0.35973021121034043,0.4520182590422854
27259,0.3046621247628784,0.7179162563249807
27260,0.15202840833515022,0.6495263506626172
27261,0.0812970460353529,0.7381528366764067
27262,0.2485856174411928,0.692910137445118
27263,0.07617635674182888,0.20826408740067703
27264,0.12705927163659758,0.48306617431243415
27265,0.08200608756609457,0.11855943165390517
27266,0.1685430131364854,0.250029717363107
27267,0.09099735863592559,0.5349868882579747
27268,0.015304155376212556,0.06919567083407545
27269,0.5221594319553782,0.41679893071223123
27270,0.02560374919635774,0.11403173987194115
27271,0.06302052957894734,0.33866462021009003
27272,0.07218031748662981,0.1746554975718843
27273,0.0340415993780333,0.10687461939141969
27274,0.13292670447175078,0.6247270360204933
27275,0.11239159020597463,0.2642662530305274
27276,0.05391674580033144,0.4924340342965566
27277,0.06531047220168636,0.6207500929602693
27278,0.07150101547096747,0.41320516277744584
27279,0.06330973083974081,0.497397690017869
27280,0.4826572185180056,0.24849978273547704
27281,0.09634042682720835,0.23215341649184332
27282,0.08407055620514362,0.573693631928063
27283,0.014450540535848638,0.2622354041685081
27284,0.2794176295325412,0.1801669275808833
27285,0.03964958699381165,0.3741349613409656
27286,0.11894052301398077,0.553287848030153
27287,0.08167331332084217,0.3996418020777103
27288,0.30485197129842606,0.2710191480648179
27289,0.2025580854253414,0.3544865149299456
27290,0.021386263111153495,0.08236675158821596
27291,0.7458130857855247,0.5070452220334248
27292,0.09680462400454658,0.30470907718195256
27293,0.10659768126856516,0.8716841088942519
27294,0.04931082061764031,0.14528757361256006
27295,0.14016561812369813,0.773628722644647
27296,0.09486766275144799,0.2885293012454694
27297,0.12992434286694513,0.3633148623945213
27298,0.118451935394011,0.14591334211607482
27299,0.23539112964989437,0.6383117966942631
27300,0.2551795216349614,0.93803278330875
27301,0.023432167992420493,0.1402470514904134
27302,0.09605579228129082,0.7399634928302027
27303,0.050607155203766,0.2472445732566984
27304,0.1216769460848437,0.8749789753718303
27305,0.021646879181594542,0.03368203514909877
27306,0.15858185212540213,0.6767359222344405
27307,0.6591699762856629,0.40904850827394507
27308,0.05078926964300578,0.13580199441926527
27309,0.47729175109240135,0.9203538169631692
27310,0.10296092500974223,0.3799663596403401
27311,0.08950821058420864,0.03721637568841246
27312,0.05934850924804346,0.47484125933207044
27313,0.10273883857274003,0.18615397535733857
27314,0.0630619627092123,0.16542862663969107
27315,0.09867087320472508,0.5643806188871919
27316,0.24433157895455462,0.6501698061690795
27317,0.22033978863200893,0.23166413203665756
27318,0.35276218079017707,0.27795586346906154
27319,0.23321550329999222,0.6858232977853089
27320,0.26363166718349307,0.3263995172596838
27321,0.04474778672459925,0.6468727605367107
27322,0.16342857321582444,0.1702876889427677
27323,0.2551540662701083,0.3804171014649303
27324,0.1927276008608982,0.3450181259786603
27325,0.7359527132639141,0.8965572797084647
27326,0.06962125413784655,0.37836530279627306
27327,0.08654598395045286,0.5592580316699659
27328,0.21148221172641962,0.3131359690447945
27329,0.06650573702576343,0.09367378930259722
27330,0.06533215699272615,0.5180364918975725
27331,0.10789871049130079,0.2920775015827509
27332,0.18384174136980597,0.8394732660487688
27333,0.7285723029720244,0.6884318887238973
27334,0.10238636744193162,0.10283800619181678
27335,0.2452347191879793,0.05072320223372465
27336,0.08540162867719593,0.1368187118182972
27337,0.25500050145610276,0.48439034676527926
27338,0.1405350074991315,0.2159478357644206
27339,0.1852751396370529,0.20547585470749163
27340,0.026116477683408017,0.4356943873570429
27341,0.178308882226686,0.795265908577976
27342,0.057072530662836525,0.34476360329232564
27343,0.028935518606915157,0.26423263703681643
27344,0.22408538575389622,0.529138959811621
27345,0.07647638140494203,0.3187866224186684
27346,0.771192686299409,0.8992558220769403
27347,0.5908346692722816,0.7467991980454938
27348,0.14426429564199345,0.4747102798000554
27349,0.06395669481020262,0.19868034022652725
27350,0.2957777795566389,0.8003730073517139
27351,0.7818630967097863,0.691727151589516
27352,0.09257200855153387,0.2156276471614763
27353,0.07167966286422969,0.36535899619993195
27354,0.04395479073196361,0.5758121763365216
27355,0.2359157681291381,0.10043406692831153
27356,0.24234985844980228,0.6887617640769497
27357,0.13631501114299763,0.5035125533825991
27358,0.13692052673658162,0.8095426207010599
27359,0.19811824500901914,0.40716683053694613
27360,0.09218512012440509,0.42227588003626765
27361,0.08390663081161871,0.8675720181709152
27362,0.14021117690345583,0.4578177634071338
27363,0.11956975198959334,0.21444504370417583
27364,0.07719609196983308,0.47132204441910236
27365,0.17625193003784712,0.5464832009233164
27366,0.17995414268617776,0.5427746512701164
27367,0.28608377930343976,0.5867312881348822
27368,0.07529765667482943,0.507274416539976
27369,0.04143973810482471,0.06837747385857859
27370,0.07776295323611297,0.7886147518441179
27371,0.37122460480266506,0.37779707489889297
27372,0.04520963421687592,0.1727702145742795
27373,0.625727921796568,0.2870972454915321
